NGC504,01 23 27.9,+33 12 17,1.7,0.4
NGC505,01 22 57.0,+09 28 08,1.1,0.7
NGC506,01 23 35.3,+33 14 42,None,None
NGC507,01 23 40.0,+33 15 22,3.1,3.1
NGC508,01 23 40.5,+33 16 50,1.3,1.3
NGC509,01 23 24.1,+09 26 01,1.6,0.6
NGC510,01 23 55.5,+33 29 49,None,None
NGC511,01 23 30.7,+11 17 27,1.2,1.2
NGC512,01 23 59.8,+33 54 29,1.6,0.4
NGC513,01 24 26.8,+33 47 58,0.7,0.3
NGC514,01 24 03.9,+12 55 00,3.5,2.8
NGC515,01 24 38.5,+33 28 23,1.4,1.1
NGC516,01 24 08.3,+09 33 06,1.4,0.5
NGC517,01 24 43.9,+33 25 48,2,1
NGC518,01 24 17.6,+09 19 55,1.7,0.6
NGC519,01 24 28.7,-01 38 30,0.5,0.3
